Instância,Com conflitos,Conflitos,Ordem,Executou,Anúncios,Quadros,Tamanho quadro,Espaço ocupado,Métrica,Tempo,Melhor iteração,Solução,Iterações
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,4,S,85.0,39.0,1000.0,38957.0,381.0,19211.44782042504,22.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,5,S,85.0,39.0,1000.0,38961.0,389.0,17013.138360738754,5.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,6,S,85.0,39.0,1000.0,38952.0,624.0,19760.39099144936,3.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,7,S,85.0,39.0,1000.0,38957.0,511.0,15938.096202373505,35.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,8,S,85.0,39.0,1000.0,38956.0,524.0,14444.312358379364,45.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,9,S,85.0,39.0,1000.0,38956.0,408.0,14843.898832798004,71.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,10,S,85.0,39.0,1000.0,38952.0,496.0,16301.674066066742,14.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_01/,N,0,11,S,85.0,39.0,1000.0,38957.0,533.0,18570.98452949524,3.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_N_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,1,S,85.0,39.0,1000.0,38885.0,1083.0,5841.149657964706,62.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,2,S,85.0,39.0,1000.0,38890.0,1496.0,5618.719885349274,77.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,3,S,85.0,39.0,1000.0,38896.0,688.0,4841.234977245331,42.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,4,S,85.0,39.0,1000.0,38899.0,1039.0,4997.689199209213,49.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,5,S,85.0,39.0,1000.0,38906.0,688.0,4509.786808729172,92.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,6,S,85.0,39.0,1000.0,38921.0,557.0,5353.653896570206,41.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,7,S,85.0,39.0,1000.0,38862.0,2076.0,5267.53290605545,86.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,8,S,85.0,39.0,1000.0,38891.0,1213.0,3982.289618730545,30.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,9,S,85.0,39.0,1000.0,38881.0,1203.0,4382.635212898254,27.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,10,S,85.0,39.0,1000.0,38905.0,911.0,5989.283305168152,4.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_01/,S,30,11,S,85.0,39.0,1000.0,38913.0,1157.0,5848.676565170288,57.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_01_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_01_S_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,1,S,91.0,39.0,1000.0,38966.0,202.0,14354.67625784874,2.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,2,S,91.0,39.0,1000.0,38966.0,228.0,21991.158930301663,1.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,3,S,91.0,39.0,1000.0,38966.0,184.0,20912.45366883278,44.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,4,S,91.0,39.0,1000.0,38966.0,190.0,23700.00507926941,59.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,5,S,91.0,39.0,1000.0,38966.0,310.0,20788.41521072388,59.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,6,S,91.0,39.0,1000.0,38966.0,278.0,20906.22669148445,27.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,7,S,91.0,39.0,1000.0,38966.0,218.0,23012.898585557938,77.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,8,S,91.0,39.0,1000.0,38966.0,290.0,22597.47342777252,97.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,9,S,91.0,39.0,1000.0,38966.0,300.0,26461.88010120392,80.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,10,S,91.0,39.0,1000.0,38966.0,392.0,19258.13193774224,0.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_02/,N,0,11,S,91.0,39.0,1000.0,38966.0,230.0,19574.42857813835,76.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_N_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,1,S,91.0,39.0,1000.0,38701.0,14017.0,9071.129996061323,11.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,2,S,91.0,39.0,1000.0,38701.0,27339.0,7017.195984601975,10.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,3,S,91.0,39.0,1000.0,38701.0,15747.0,6615.652459621429,34.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,4,S,91.0,39.0,1000.0,38701.0,21769.0,5438.123405218124,4.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,5,S,91.0,39.0,1000.0,38701.0,21185.0,6848.009810686111,11.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,6,S,91.0,39.0,1000.0,38701.0,22503.0,7474.447641849518,45.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,7,S,91.0,39.0,1000.0,38701.0,32557.0,6576.741165161133,1.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,8,S,91.0,39.0,1000.0,38701.0,17587.0,6602.776921749115,54.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,9,S,91.0,39.0,1000.0,38701.0,19677.0,8994.439282178879,20.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,10,S,91.0,39.0,1000.0,38701.0,25327.0,7341.022653102875,4.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_02/,S,30,11,S,91.0,39.0,1000.0,38701.0,14933.0,8099.701393127441,8.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_02_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_02_S_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,1,S,86.0,39.0,1000.0,38948.0,1018.0,54331.14458799362,19.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,2,S,86.0,39.0,1000.0,38951.0,695.0,26315.65186190605,94.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,3,S,86.0,39.0,1000.0,38954.0,852.0,26039.494416952133,62.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,4,S,86.0,39.0,1000.0,38948.0,1032.0,25512.2992041111,47.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,5,S,86.0,39.0,1000.0,38961.0,655.0,25967.64283800125,7.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,6,S,86.0,39.0,1000.0,38951.0,727.0,26128.38490724564,30.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,7,S,86.0,39.0,1000.0,38954.0,706.0,25566.84520411492,78.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,8,S,86.0,39.0,1000.0,38960.0,490.0,25590.88121843338,31.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,9,S,86.0,39.0,1000.0,38948.0,716.0,25729.56482625008,33.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,10,S,86.0,39.0,1000.0,38951.0,1203.0,25627.69377708435,65.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_03/,N,0,11,S,86.0,39.0,1000.0,38954.0,546.0,25862.22303366661,41.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_N_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,1,S,86.0,39.0,1000.0,38695.0,17107.0,7549.545913696289,34.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,2,S,86.0,39.0,1000.0,38695.0,26707.0,7683.442183017731,52.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,3,S,86.0,39.0,1000.0,38695.0,26375.0,7544.329758882523,35.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,4,S,86.0,39.0,1000.0,38695.0,14415.0,7600.250946760178,64.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,5,S,86.0,39.0,1000.0,38695.0,30675.0,7627.281783819199,56.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,6,S,86.0,39.0,1000.0,38695.0,27671.0,7649.129022598267,68.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,7,S,86.0,39.0,1000.0,38695.0,33513.0,7655.457894325256,66.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,8,S,86.0,39.0,1000.0,38695.0,20567.0,7590.328729391098,8.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,9,S,86.0,39.0,1000.0,38695.0,16835.0,7783.187559127808,23.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,10,S,86.0,39.0,1000.0,38695.0,17261.0,7527.258158445358,50.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_03/,S,30,11,S,86.0,39.0,1000.0,38695.0,15337.0,7451.842360258102,35.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_03_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_03_S_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,1,S,92.0,39.0,1000.0,38976.0,106.0,52496.65961050987,83.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,2,S,92.0,39.0,1000.0,38976.0,78.0,25525.71835041046,8.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,3,S,92.0,39.0,1000.0,38976.0,90.0,24178.3030629158,29.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,4,S,92.0,39.0,1000.0,38975.0,119.0,24553.621884584427,11.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,5,S,92.0,39.0,1000.0,38976.0,84.0,24712.98082923889,69.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,6,S,92.0,39.0,1000.0,38976.0,108.0,24559.53734588623,19.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,7,S,92.0,39.0,1000.0,38976.0,140.0,24541.532544374462,85.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,8,S,92.0,39.0,1000.0,38976.0,112.0,24728.738127946854,22.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,9,S,92.0,39.0,1000.0,38976.0,86.0,25176.636301994324,4.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,10,S,92.0,39.0,1000.0,38976.0,138.0,24387.8742120266,71.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_04/,N,0,11,S,92.0,39.0,1000.0,38976.0,212.0,24022.402040958405,43.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_N_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,1,S,92.0,39.0,1000.0,38716.0,11344.0,7800.427189350128,46.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,2,S,92.0,39.0,1000.0,38716.0,17112.0,7671.1203718185425,14.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_2.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,3,S,92.0,39.0,1000.0,38716.0,46668.0,7916.738171577454,40.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_3.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,4,S,92.0,39.0,1000.0,38716.0,22870.0,7944.439603328705,46.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_4.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,5,S,92.0,39.0,1000.0,38716.0,35230.0,7870.752557754517,2.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_5.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,6,S,92.0,39.0,1000.0,38716.0,19788.0,7825.589050292969,41.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_6.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,7,S,92.0,39.0,1000.0,38716.0,17376.0,7852.849921226501,1.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_7.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,8,S,92.0,39.0,1000.0,38716.0,29306.0,7676.95387840271,39.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_8.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,9,S,92.0,39.0,1000.0,38716.0,20472.0,7734.005505561829,0.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_9.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,10,S,92.0,39.0,1000.0,38716.0,23490.0,7909.203987121582,16.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_10.csv
instancias/Falkenauer_T/falkenauer_t120_04/,S,30,11,S,92.0,39.0,1000.0,38716.0,33356.0,7982.220248937607,16.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t120_04_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t120_04_S_iteracoes_11.csv
instancias/Falkenauer_T/falkenauer_t249_00/,N,0,1,S,134.0,83.0,1000.0,82744.0,51614.0,235518.26293826103,3.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t249_00_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t249_00_N_iteracoes_1.csv
instancias/Falkenauer_T/falkenauer_t249_00/,N,0,2,S,134.0,83.0,1000.0,82744.0,36216.0,225916.7001593113,0.0,resultados/solucoes/instancias/Falkenauer_T/falkenauer_t249_00_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_T/falkenauer_t249_00_N_iteracoes_2.csv
